scorer,,,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img14769.png,206.8557891845703,777.8018188476562,219.8885955810547,833.7365112304688,228.9762115478516,800.7293090820312,170.88343811035156,766.867431640625,205.2420654296875,858.8699340820312,,,166.8210906982422,823.5982055664062,149.50193786621094,854.1793823242188,37.08998489379883,824.15185546875,123.09042358398438,772.2205200195312,124.96784210205078,524.3789672851562
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img14774.png,205.4841766357422,773.0850830078125,218.91490173339844,833.396484375,229.5146331787109,795.162353515625,171.9911651611328,763.260986328125,206.0855255126953,854.527587890625,,,168.7342529296875,816.4859008789062,149.87319946289062,854.8128662109375,37.06758117675781,824.3134155273438,122.6649169921875,773.2826538085938,136.95777893066406,525.98828125
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img14805.png,211.12757196616144,833.9395750922265,200.55969487532772,901.8759278190144,211.12757196616155,797.7068536379397,,,111.48758796687264,882.2498703646089,97.90031742151508,906.4050180008002,119.03607160318244,812.803820910559,171.87545705735067,776.5710994562723,36.00275160377498,844.5074521830602,112.99728469413458,669.3826318206736,116.01667814865846,400.6566143680461
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img15401.png,671.4813232421875,793.9628295898438,,,700.8101196289062,793.721435546875,627.8509801119201,805.2766257791797,704.1542330456657,885.1699680006395,,,620.4436477857132,867.1999940448742,696.4042358398438,865.61669921875,564.8002319335938,960.5355834960938,568.0505981445312,845.5380859375,314.4979553222656,648.7619018554688
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img15402.png,664.4024658203125,793.39013671875,,,699.3416137695312,795.1146850585938,622.8297729492188,806.1973876953125,717.447021484375,884.264404296875,,,662.4121541035504,897.4126586914062,696.5489501953125,864.6956787109375,565.1401977539062,960.4019165039062,569.567138671875,846.7467651367188,318.8108215332031,647.44677734375
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img15664.png,,,661.0171966902232,652.7759678207922,612.7069014178409,723.7317140021039,,,704.79840178082,732.7898943656757,739.5214265078447,759.9644354563908,667.0559835992711,809.7844274560352,597.6099341452212,800.7262470924635,688.1917377809383,894.3274441827045,564.3966061454583,918.4825918188958,276.0445312384254,871.6819932737753
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img15679.png,,,614.5076904296875,632.4547729492188,586.5565185546875,708.2955322265625,,,638.6721801757812,709.3631591796875,740.3473510742188,739.668701171875,655.6831665039062,795.30224609375,594.19775390625,784.8358154296875,686.4067993164062,874.4857177734375,570.4388427734375,909.3561401367188,280.6675109863281,899.6934814453125
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img15744.png,,,612.554931640625,637.6366577148438,577.9763793945312,709.700439453125,,,737.8530883789062,741.8494262695312,641.7281494140625,710.4400634765625,654.06689453125,792.833251953125,593.7304077148438,784.2412109375,687.090576171875,874.8143310546875,570.140625,912.53759765625,269.2810974121094,926.01416015625
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img16230.png,907.0977632339216,577.2911314576945,958.427451960828,533.5099263670979,867.8456483251108,615.0335496392433,,,946.349878142732,605.9753692756717,1006.7377472332104,685.9892958205551,935.7820010518986,698.0668696386508,863.3165581433249,805.2553372742493,1003.7183537786864,781.1001896380582,895.0201894158259,864.1335096374655,645.9202294176038,986.4189445456836
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img16490.png,,,753.1086970532023,297.9972369142333,793.870508689275,361.40449945923535,,,836.1420170526097,281.3905729143519,928.2335174155888,231.57058091470745,899.5492795976116,323.6620812776865,899.5492795976114,387.06934382268855,1011.266837414996,304.0360238232813,1006.7377472332104,432.3602456405471,968.9953290516617,722.222017274842
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img16498.png,,,757.6377872349882,296.4875401869714,789.3414185074893,358.3851060047115,,,842.1808039616575,287.42935982339964,928.2335174155888,230.06088418744548,910.1171566884452,319.1329910959007,904.0783697793976,394.6178274589984,1015.795927596782,297.9972369142333,1009.7571406877342,435.3796390950711,964.4662388698758,722.222017274842
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img16523.png,746.9998168945312,331.1671447753906,732.6287841796875,311.4620056152344,791.2712700534084,353.54644565827266,,,831.0194823301827,263.9735242546153,815.2618543544424,253.726225649634,907.4140625,315.6310729980469,899.6233520507812,374.7489318847656,1009.314208984375,283.8934631347656,1008.7789916992188,418.8282165527344,970.7891235351562,708.0817260742188
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img16734.png,495.7516174316406,213.5030975341797,,,443.8729676776866,202.7144931471238,523.7339204889684,201.72608912826684,,,,,486.325439453125,129.67523193359375,419.6417236328125,143.27536010742188,560.634765625,120.7873992919922,502.6995239257813,206.8920745849609,606.1004028320312,485.4725341796875
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img16759.png,,,,,466.0579829399751,199.2778150260997,529.3885495646052,204.5397793138137,,,,,489.9868469238281,115.21479034423828,416.2981262207031,140.75376892089844,555.8863525390625,122.243408203125,494.3452453613281,197.08351135253903,542.518310546875,458.4726257324219
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img17758.png,301.3965883048578,588.8250704263071,,,220.27044723580596,630.8274489418496,,,116.08695220947266,606.6175537109375,117.1595687866211,557.7778930664062,187.17274475097656,569.7535400390625,190.99989318847656,633.5717163085938,164.132080078125,516.8841552734375,302.6830139160156,556.1613159179688,568.4664916992188,404.4068298339844
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img18097.png,232.2633261478288,667.8729350934117,171.87545705735067,698.0668696386508,273.0251377839015,649.7565743662683,,,174.89485051187455,658.8147547298399,131.11364542127797,618.0529430937672,211.12757196616144,580.3105249122184,254.90877705675803,640.6983940026965,159.79788323925504,527.4711394580501,330.3936134198557,510.8644754581686,591.5711472361735,358.3851060047115
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img18640.png,306.2384657836644,800.7262470924635,310.7675559654504,856.5850260011557,289.631801783783,766.0032223654387,,,241.3215065114005,849.0365423648459,218.67605560247125,874.7013867282992,203.57908832985171,785.629279819844,236.79241632961464,800.7262470924635,116.01667814865846,755.435345274605,202.0693916025898,655.795361275316,247.36029342044836,350.83662236840166
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img19103.png,,,144.8185272216797,574.5164794921875,,,,,156.65347290039062,666.240966796875,167.20806884765625,623.8035278320312,244.5912322998047,647.796142578125,300.5515441894531,724.1204833984375,257.8930969238281,584.8526611328125,380.55419921875,597.452392578125,386.3061828613281,305.697265625
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img19570.png,,,183.9530308754463,728.2608041838898,,,,,197.54030142080387,717.6929270930561,143.1912192393736,664.8535416388878,250.3796868749722,672.4020252751975,304.7287690564025,744.8674681837713,253.3990803294961,599.9365823666238,393.8008759648577,627.111123457339,525.1444912366475,391.5984340044745
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img19875.png,,,,,,,,,172.2491455078125,595.90625,227.3353576660156,545.0044555664062,290.1654357910156,606.85791015625,292.3797912597656,714.8121948242188,330.0086975097656,554.2554321289062,413.2268371582031,653.892822265625,618.6056518554688,464.95806884765625
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img19881.png,,,,,,,,,174.40335083007812,595.68212890625,227.70797729492188,545.766357421875,290.2663269042969,605.9140014648438,293.131591796875,714.6959838867188,329.8769226074219,554.1295776367188,413.10931396484375,654.109375,619.0305786132812,464.7649230957031
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img20275.png,,,204.1058349609375,710.9044189453125,,,,,209.73085021972656,645.4615003288341,179.13253784179688,604.7122192382812,284.0223999023437,618.2626342773438,290.0255432128906,715.0962524414062,327.1052551269531,555.4635620117188,413.6539306640625,634.8112182617188,623.3809204101562,464.6236877441406
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img20618.png,,,186.0894470214844,678.6018676757812,,,,,212.6846618652344,677.7332153320312,180.8156280517578,603.4183349609375,278.8423767089844,623.9479370117188,290.62286376953125,714.7301025390625,328.2606201171875,556.64306640625,407.2525329589844,623.0906344128532,626.1202392578125,464.3595275878906
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img20855.png,340.1064147949219,777.2713012695312,338.0880126953125,813.0479736328125,311.0929870605469,732.8093872070312,,,282.5548095703125,786.4693603515625,146.2205810546875,820.5363159179688,212.9359588623047,738.4193725585938,256.5914306640625,741.1798706054688,137.1986083984375,676.2434692382812,214.63674926757807,612.4951782226562,366.3271179199219,347.6174621582031
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img20903.png,452.6790483280739,836.9589685467504,485.8923763278368,903.3856245462762,437.5820810554543,806.7650340015114,,,431.54329414640654,873.1916900010372,353.039064328785,882.2498703646089,324.3548265108079,829.4104849104407,270.00574432937765,752.4159518200811,265.4766541475917,895.8371409099665,203.57908832985171,759.9644354563908,189.99181778449417,489.72872127650135
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img21203.png,871.9050903320312,693.0692138671875,969.6909790039062,785.544189453125,888.2672566426129,699.9250027024857,,,963.733154296875,772.5436401367188,952.877630558537,843.5363266362186,868.4788818359375,786.49658203125,890.744216569673,717.8467868482958,841.784408918608,840.7511894870023,737.478759765625,764.9603271484375,445.9308471679688,867.32666015625
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img21948.png,667.2932739257812,777.677490234375,584.8209228515625,837.845703125,,,653.43994140625,787.7627563476562,660.921875,916.9872436523438,673.1422119140625,848.4254150390625,733.605224609375,850.4774780273438,765.001708984375,904.3428955078124,786.7192993164062,790.2057495117188,892.1369018554688,843.1040649414062,1044.02880859375,592.7166748046875
